book,release,institution_id,class_id,student_id,response,construct,chapter_number,EOC,n_possible,n_correct,n_attempt
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Expectancy,3,0.6730769230769231,104,70,153
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,5,Expectancy,4,0.7338709677419355,125,91,210
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Expectancy,5,0.56,50,28,78
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,5,Expectancy,6,0.5975609756097561,82,49,131
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,5,Expectancy,7,0.6153846153846154,65,40,72
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,5,Expectancy,8,0.7894736842105263,76,60,93
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Expectancy,9,0.7128712871287128,101,72,127
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,5,Intrinsic Value,10,0.4864864864864865,74,36,112
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,NA,Intrinsic Value,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,NA,Intrinsic Value,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Intrinsic Value,2,0.7835051546391752,97,76,156
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,5,Intrinsic Value,3,0.6730769230769231,104,70,153
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Intrinsic Value,4,0.7338709677419355,125,91,210
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Intrinsic Value,5,0.56,50,28,78
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,5,Intrinsic Value,6,0.5975609756097561,82,49,131
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Intrinsic Value,7,0.6153846153846154,65,40,72
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,5,Intrinsic Value,8,0.7894736842105263,76,60,93
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Intrinsic Value,9,0.7128712871287128,101,72,127
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Utility Value,10,0.4864864864864865,74,36,112
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,NA,Utility Value,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,NA,Utility Value,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,NA,Utility Value,2,0.7835051546391752,97,76,156
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Utility Value,3,0.6730769230769231,104,70,153
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Utility Value,4,0.7338709677419355,125,91,210
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,5,Utility Value,5,0.56,50,28,78
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,5,Utility Value,6,0.5975609756097561,82,49,131
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Utility Value,7,0.6153846153846154,65,40,72
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Utility Value,8,0.7894736842105263,76,60,93
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,6,Utility Value,9,0.7128712871287128,101,72,127
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,NA,Cost,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,NA,Utility Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,NA,Expectancy,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,8ed91492-ef53-4acf-9544-4b1756265d36,NA,Intrinsic Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,2,Cost,10,0.4915254237288136,59,29,66
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Cost,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Cost,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,2,Cost,2,0.6716417910447762,67,45,104
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,2,Cost,3,0.3442622950819672,61,21,78
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,3,Cost,4,0.6666666666666666,91,60,152
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,2,Cost,5,0.84,25,21,46
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,2,Cost,6,0.6923076923076923,65,45,86
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,2,Cost,7,0.5434782608695652,46,25,49
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Cost,8,0.5,14,7,25
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,2,Cost,9,0.5294117647058824,17,9,21
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,3,Expectancy,10,0.4915254237288136,59,29,66
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Expectancy,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Expectancy,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Expectancy,2,0.6716417910447762,67,45,104
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,4,Expectancy,3,0.3442622950819672,61,21,78
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,4,Expectancy,4,0.6666666666666666,91,60,152
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,4,Expectancy,5,0.84,25,21,46
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,4,Expectancy,6,0.6923076923076923,65,45,86
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,3,Expectancy,7,0.5434782608695652,46,25,49
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Expectancy,8,0.5,14,7,25
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,3,Expectancy,9,0.5294117647058824,17,9,21
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Intrinsic Value,10,0.4915254237288136,59,29,66
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Intrinsic Value,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Intrinsic Value,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Intrinsic Value,2,0.6716417910447762,67,45,104
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Intrinsic Value,3,0.3442622950819672,61,21,78
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Intrinsic Value,4,0.6666666666666666,91,60,152
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Intrinsic Value,5,0.84,25,21,46
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Intrinsic Value,6,0.6923076923076923,65,45,86
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Intrinsic Value,7,0.5434782608695652,46,25,49
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Intrinsic Value,8,0.5,14,7,25
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Intrinsic Value,9,0.5294117647058824,17,9,21
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Utility Value,10,0.4915254237288136,59,29,66
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Utility Value,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Utility Value,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Utility Value,2,0.6716417910447762,67,45,104
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Utility Value,3,0.3442622950819672,61,21,78
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Utility Value,4,0.6666666666666666,91,60,152
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Utility Value,5,0.84,25,21,46
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Utility Value,6,0.6923076923076923,65,45,86
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Utility Value,7,0.5434782608695652,46,25,49
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Utility Value,8,0.5,14,7,25
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,5,Utility Value,9,0.5294117647058824,17,9,21
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Cost,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Utility Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Expectancy,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.0,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,552ede8f-6b54-426d-8d29-abdc43a668cb,a62851d0-7cfd-4fcd-8353-5f2931be7ddc,NA,Intrinsic Value,13,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Cost,10,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Cost,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Cost,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,1,Cost,2,0.7835051546391752,97,76,167
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,3,Cost,3,0.9207920792079208,101,93,129
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Cost,4,0.9647058823529412,86,82,105
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,1,Cost,5,0.9166666666666666,48,44,63
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Cost,6,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Cost,7,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Cost,8,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Cost,9,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Expectancy,10,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Expectancy,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Expectancy,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,6,Expectancy,2,0.7835051546391752,97,76,167
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,5,Expectancy,3,0.9207920792079208,101,93,129
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Expectancy,4,0.9647058823529412,86,82,105
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,6,Expectancy,5,0.9166666666666666,48,44,63
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Expectancy,6,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Expectancy,7,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Expectancy,8,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Expectancy,9,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Intrinsic Value,10,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Intrinsic Value,11,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Intrinsic Value,12,NA,NA,NA,NA
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,6,Intrinsic Value,2,0.7835051546391752,97,76,167
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,5,Intrinsic Value,3,0.9207920792079208,101,93,129
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,NA,Intrinsic Value,4,0.9647058823529412,86,82,105
College / Statistics and Data Science (ABC),v5.1.1,94a809a9-a0ef-4c47-8d96-3a5ad76f674b,5bd961c4-659c-40a7-a685-6735189f2b65,54c037ee-abce-45bc-9647-992dd322e294,6,Intrinsic Value,5,0.9166666666666666,48,44,63
